rotter,noun,"a cruel, mean, or unkind person."
rotters,noun,"a cruel, mean, or unkind person."
rotting,verb,(chiefly of animal or vegetable matter) decay or cause to decay by the action of bacteria and fungi; decompose.
rotund,adjective,(of a person) large and plump.
rotund,adjective,(of speech or literary style) sonorous; grandiloquent.
rotunda,noun,"a round building or room, especially one with a dome."
rotundas,noun,"a round building or room, especially one with a dome."
rotundity,,": marked by fullness of sound or cadence : orotund, sonorous rotund diction> 3. : notably plump : chubby. â roÂ·tunÂ·diÂ·ty \rÅ-ËtÉn-dÉ-tÄ\ noun. â roÂ·tundÂ·ly \-ËtÉnd-lÄ, ËrÅ-Ë\ adverb."
rotundly,,"Full Definition of ROTUND. 1. : marked by roundness : rounded. 2. : marked by fullness of sound or cadence : orotund, sonorous <a master of rotund diction>"
rotundness,,": notably plump : chubby. â roÂ·tunÂ·diÂ·ty \rÅ-ËtÉn-dÉ-tÄ\ noun. â roÂ·tundÂ·ly \-ËtÉnd-lÄ, ËrÅ-Ë\ adverb. â roÂ·tundÂ·ness \rÅ-ËtÉn(d)-nÉs, ËrÅ-Ë\ noun. See rotund defined for English-language learners."
rouble,noun,"the basic monetary unit of Russia and some other former republics of the USSR, equal to 100 kopeks."
roubles,noun,"the basic monetary unit of Russia and some other former republics of the USSR, equal to 100 kopeks."
roue,noun,"a debauched man, especially an elderly one."
roues,noun,"a debauched man, especially an elderly one."
rouge,noun,a red powder or cream used as a cosmetic for colouring the cheeks or lips.
rouged,verb,colour with rouge.
rouges,noun,a dishonest or unprincipled man.
rouges,noun,an elephant or other large wild animal living apart from the herd and having savage or destructive tendencies.
rough,noun,(on a golf course) longer grass around the fairway and the green.
rough,adjective,having an uneven or irregular surface; not smooth or level.
rough,adjective,(of a person or their behaviour) not gentle; violent or boisterous.
rough,adjective,not finished tidily or decoratively; plain and basic.
rough,adjective,(of a voice) harsh and rasping.
rough,adjective,not exact or precise; approximate.
rough,adverb,in a manner that lacks gentleness; harshly or violently.
rough,noun,a preliminary sketch.
rough,noun,an uncut precious stone.
rough,verb,"work or shape (something) in a rough, preliminary fashion."
rough,verb,make uneven.
roughage,noun,fibrous indigestible material in vegetable foodstuffs which aids the passage of food and waste products through the gut.
roughages,,Medical Definition of ROUGHAGE. : fiber 2; also : food (as bran) containing much indigestible material acting as fiber.
roughcast,noun,"plaster of lime, cement, and gravel, used on outside walls."
roughed,verb,make uneven.
roughed,verb,"work or shape (something) in a rough, preliminary fashion."
roughen,verb,make or become rough.
roughened,verb,make or become rough.
roughening,verb,make or become rough.
roughens,verb,make or become rough.
rougher,adjective,having an uneven or irregular surface; not smooth or level.
rougher,adjective,(of a person or their behaviour) not gentle; violent or boisterous.
rougher,adjective,not finished tidily or decoratively; plain and basic.
rougher,adjective,(of a voice) harsh and rasping.
rougher,adjective,not exact or precise; approximate.
roughest,adjective,having an uneven or irregular surface; not smooth or level.
roughest,adjective,(of a person or their behaviour) not gentle; violent or boisterous.
roughest,adjective,not finished tidily or decoratively; plain and basic.
roughest,adjective,(of a voice) harsh and rasping.
roughest,adjective,not exact or precise; approximate.
roughhew,,Definition of ROUGH-HEW. transitive verb. 1. : to hew (as timber) coarsely without smoothing or finishing. : to form crudely.
roughhewed,adjective,"denoting wood or stone that has been cut with a tool such as an axe, so that its surface is not smooth."
roughhewing,,Definition of ROUGH-HEW. transitive verb. 1. : to hew (as timber) coarsely without smoothing or finishing. : to form crudely.
roughhewn,adjective,"denoting wood or stone that has been cut with a tool such as an axe, so that its surface is not smooth."
roughhews,,Definition of ROUGH-HEW. transitive verb. 1. : to hew (as timber) coarsely without smoothing or finishing. : to form crudely.
roughhouse,verb,"act in a boisterous, violent manner."
roughhoused,verb,"act in a boisterous, violent manner."
roughhouses,verb,"act in a boisterous, violent manner."
roughhousing,verb,"act in a boisterous, violent manner."
roughie,noun,a marine fish with a deep laterally compressed body and large rough-edged scales which become spiny on the belly.
roughing,noun,"unnecessary or excessive use of force, for which a minor penalty may be given."
roughish,adjective,characteristic of a dishonest or unprincipled person.
roughish,adjective,playfully mischievous.
roughly,adverb,in a manner lacking gentleness; harshly or violently.
roughly,adverb,in a manner lacking refinement and precision.
roughly,adverb,approximately.
roughneck,noun,a rough and uncouth person.
roughnecks,noun,a rough and uncouth person.
roughness,,"Roughness is often a good predictor of the performance of a mechanical component, since irregularities in the surface may form nucleation sites for cracks or corrosion."
roughnesses,,"Surface roughness often shortened to roughness, is a component of surface texture. It is quantified by the deviations in the direction of the normal vector of a real surface from its ideal form. If these deviations are large, the surface is rough; if they are small, the surface is smooth."
roughs,noun,(on a golf course) longer grass around the fairway and the green.
roughshod,adjective,(of a horse) having shoes with nail heads projecting to prevent slipping.
rouging,verb,colour with rouge.
roulade,noun,"a dish cooked or served in the form of a roll, typically made from a flat piece of meat, fish, or sponge, spread with a soft filling and rolled up into a spiral."
rouleau,noun,a cylindrical packet of coins.
roulette,noun,"a gambling game in which a ball is dropped on to a revolving wheel with numbered compartments, the players betting on the number at which the ball comes to rest."
rouletted,verb,"make slit-shaped perforations in (paper, especially sheets of postage stamps)."
roulettes,noun,"a gambling game in which a ball is dropped on to a revolving wheel with numbered compartments, the players betting on the number at which the ball comes to rest."
rouletting,verb,"make slit-shaped perforations in (paper, especially sheets of postage stamps)."
round,adjective,shaped like a circle or cylinder.
round,adjective,"(of a number) expressed in convenient units rather than exactly, for example to the nearest whole number or multiple of ten."
round,adjective,not omitting or disguising anything; frank.
round,noun,a circular piece of something.
round,noun,an act of visiting a number of people or places in turn.
round,noun,"each of a sequence of sessions in a process, typically characterized by development between one session and another."
round,noun,a regularly recurring sequence of activities.
round,noun,the amount of ammunition needed to fire one shot.
round,adverb,so as to rotate or cause rotation; with circular motion.
round,adverb,so as to rotate and face in the opposite direction.
round,adverb,so as to surround someone or something.
round,adverb,"so as to reach a new place or position, typically by moving to the other side of something."
round,adverb,used to suggest idle and purposeless motion or activity.
round,adverb,so as to give support and companionship.
round,preposition,on every side of (a focal point).
round,preposition,so as to encircle (someone or something).
round,preposition,following an approximately circular route past (a corner or obstacle).
round,preposition,so as to cover or take in the whole area of (a place).
round,verb,pass and go round (something) so as to move on in a changed direction.
round,verb,alter (a number) to one less exact but more convenient for calculations.
round,verb,give a round shape to.
round,adjective,shaped like a sphere.
round,adjective,(of a voice) rich and mellow; not harsh.
roundabout,adjective,not following a short direct route; circuitous.
rounded,adjective,"having a smooth, curved surface."
roundel,noun,"a small disc, especially a decorative medallion."
roundelay,noun,"a short, simple song with a refrain."
roundelays,noun,"a short, simple song with a refrain."
rounder,noun,(in rounders) a complete run of a player through all the bases as a unit of scoring.
rounders,noun,"a ball game played (chiefly in British schools) with a cylindrical wooden bat, in which players run round a circuit of bases after hitting the ball."
roundest,adjective,shaped like a circle or cylinder.
roundhead,noun,a member or supporter of the Parliamentary party in the English Civil War.
roundheel,noun,a promiscuous woman.
roundhouse,noun,a railway locomotive maintenance shed built around a turntable.
roundhouses,noun,a railway locomotive maintenance shed built around a turntable.
rounding,verb,pass and go round (something) so as to move on in a changed direction.
rounding,verb,alter (a number) to one less exact but more convenient for calculations.
roundish,,Definition of ROUND for Kids. 1. : having every part of the surface or circumference the same distance from the center : shaped like a circle or ball. 2. : shaped like a cylinder <a round peg>
roundly,adverb,in a vehement or emphatic manner.
roundly,adverb,so as to form a circular or roughly circular shape.
roundness,,"Roundness is the measure of how closely the shape of an object approaches that of a circle. Roundness is dominated by the shape's large-scale features rather than the sharpness of its edges and corners, or the surface roughness of a manufactured object."
rounds,noun,a circular piece of something.
rounds,noun,an act of visiting a number of people or places in turn.
rounds,noun,a regularly recurring sequence of activities.
rounds,noun,"each of a sequence of sessions in a process, typically characterized by development between one session and another."
roundup,noun,a systematic gathering together of people or things.
roundups,noun,a systematic gathering together of people or things.
roundworm,noun,"a nematode worm, especially a parasitic one found in the intestines of mammals."
roundworms,noun,"a nematode worm, especially a parasitic one found in the intestines of mammals."
roup,noun,an auction.
rouped,verb,sell (something) by auction.
rouping,verb,sell (something) by auction.
roups,noun,"a number of people or things that are located, gathered, or classed together."
rouse,verb,cause to stop sleeping.
rouse,verb,make angry or excited.
rouse,verb,"stir (a liquid, especially beer while brewing)."
rouseabout,noun,"an unskilled labourer or odd jobber on a farm, especially in a shearing shed."
roused,verb,cause to stop sleeping.
roused,verb,make angry or excited.
roused,verb,"stir (a liquid, especially beer while brewing)."
rouser,,Full Definition of RABBLE-ROUSER. : one that stirs up (as to hatred or violence) the masses of the people : demagogue. â rabÂ·bleârousÂ·ing \-ziÅ\ noun or adjective. See rabbleârouser defined for English-language learners. See rabble-rouser defined for kids.
rousers,,Full Definition of RABBLE-ROUSER. : one that stirs up (as to hatred or violence) the masses of the people : demagogue. â rabÂ·bleârousÂ·ing \-ziÅ\ noun or adjective. See rabbleârouser defined for English-language learners. See rabble-rouser defined for kids.
rouses,verb,cause to stop sleeping.
rouses,verb,make angry or excited.
rouses,verb,"stir (a liquid, especially beer while brewing)."
rousing,adjective,exciting; stirring.
roustabout,noun,an unskilled or casual labourer.
roustabouts,noun,an unskilled or casual labourer.
rouster,,Next Word in the Dictionary: rout (noun)Previous Word in the Dictionary: roustaboutAll Words Near: rouster.
rousters,,Next Word in the Dictionary: rout (noun)Previous Word in the Dictionary: roustaboutAll Words Near: rouster.
rout,noun,a disorderly retreat of defeated troops.
route,verb,send or direct along a specified course.
route,noun,a way or course taken in getting from a starting point to a destination.
routed,verb,defeat and cause to retreat in disorder.
routed,verb,"cut a groove, or any pattern not extending to the edges, in (a wooden or metal surface)."
routeman,,Definition of ROUTEMAN. : a person who is responsible for making sales or deliveries on an assigned route.
routemen,,Definition of ROUTEMAN. : a person who is responsible for making sales or deliveries on an assigned route.
router,noun,"a power tool with a shaped cutter, used in carpentry for making grooves for joints, decorative mouldings, etc."
routers,noun,"a power tool with a shaped cutter, used in carpentry for making grooves for joints, decorative mouldings, etc."
routes,noun,a way or course taken in getting from a starting point to a destination.
routes,verb,send or direct along a specified course.
routeway,,"the direction along which something or someone moves routeway between the two offices takes him right past Trafalgar Square> Synonyms course, line, pathway, route, routeway [chiefly British], steps, track, way."
routeways,,"the direction along which something or someone moves routeway between the two offices takes him right past Trafalgar Square> Synonyms course, line, pathway, route, routeway [chiefly British], steps, track, way."
routine,noun,a sequence of actions regularly followed.
routine,adjective,performed as part of a regular procedure rather than for a special reason.
routine,verb,organize according to a routine.
routinely,,"a customary or regular course of procedure. commonplace tasks, chores, or duties as must be done regularly or at specified intervals; typical or everyday activity: the routine of an office. regular, unvarying, habitual, unimaginative, or rote procedure."
routineness,noun,dull regularity of events or actions.
routines,noun,a sequence of actions regularly followed.
routines,verb,organize according to a routine.
routing,verb,defeat and cause to retreat in disorder.
routing,verb,"cut a groove, or any pattern not extending to the edges, in (a wooden or metal surface)."
routings,,"Routing is the process of selecting best paths in a network. In the past, the term routing also meant forwarding network traffic among networks. However, that latter function is better described as forwarding."
routinize,verb,make (something) into a matter of routine; subject to a routine.
routinized,verb,make (something) into a matter of routine; subject to a routine.
routinizes,verb,make (something) into a matter of routine; subject to a routine.
routinizing,verb,make (something) into a matter of routine; subject to a routine.
routs,noun,a disorderly retreat of defeated troops.
roux,noun,a mixture of fat (especially butter) and flour used in making sauces.
rove,verb,travel constantly without a fixed destination; wander.
rove,noun,"a journey, especially one with no specific destination; an act of wandering."
roved,verb,"form (slivers of wool, cotton, or other fibre) into roves."
roved,verb,travel constantly without a fixed destination; wander.
rover,noun,(in various sports) a player not restricted to a particular position on the field.
rover,noun,a person who spends their time wandering.
rovers,noun,(in various sports) a player not restricted to a particular position on the field.
rovers,noun,a person who spends their time wandering.
roves,verb,travel constantly without a fixed destination; wander.
roves,noun,"a journey, especially one with no specific destination; an act of wandering."
roving,noun,another term for rove3.
roving,verb,"form (slivers of wool, cotton, or other fibre) into roves."
roving,verb,travel constantly without a fixed destination; wander.
rovings,noun,another term for rove3.
row,noun,a spell of rowing.
row,noun,a number of people or things in a more or less straight line.
row,verb,propel (a boat) with oars.
row,noun,a noisy acrimonious quarrel.
row,noun,a loud noise or uproar.
row,verb,have a quarrel.
rowan,noun,"a small deciduous tree of the rose family, with compound leaves, white flowers, and red berries."
rowans,noun,"a small deciduous tree of the rose family, with compound leaves, white flowers, and red berries."
rowdy,adjective,noisy and disorderly.
rowdy,noun,a noisy and disorderly person.
rowdier,adjective,noisy and disorderly.
rowdies,noun,a noisy and disorderly person.
rowdiest,adjective,noisy and disorderly.
rowdyish,,Full Definition of ROWDY. : coarse or boisterous in behavior : rough; also : characterized by such behavior <rowdy local bars> â rowÂ·diÂ·ly \ËrauÌ-dÉl-Ä\ adverb. â rowÂ·diÂ·ness \ËrauÌ-dÄ-nÉs\ noun. â rowÂ·dyÂ·ish \-ish\ adjective.
rowdily,,Definition of rowdy in: US English dictionary. English synonyms. US English synonyms.
rowdiness,,"noun, plural rowdies. a rough, disorderly person. adjective, rowdier, rowdiest. rough and disorderly: rowdy behavior at school."
rowed,verb,propel (a boat) with oars.
rowel,noun,a spiked revolving disc at the end of a spur.
rowels,noun,a spiked revolving disc at the end of a spur.
rower,,Full Definition of ROWING. 1. : the propelling of a boat by means of oars : the action of one that rows. : the sport of racing in shells.
rowers,,"Rowing, often referred to as crew in the United States, is a sport with origins back to Ancient Egyptian times. It is based on propelling a boat (racing shell) on water using oars. By pushing against the water with an oar, a force is generated to move the boat."
rowing,noun,the sport or pastime of propelling a boat by means of oars.
rowings,,"Rowings is worth 11 points in Scrabble, and 13 points in Words with Friends. There are 7 letters in rowings: G I N O R S W. Words that start with rowings. Words that contain rowings."
rows,noun,a number of people or things in a more or less straight line.
rows,verb,propel (a boat) with oars.
rozzer,noun,a police officer.
rpm,,"Revolutions per minute (abbreviated rpm, RPM, rev/min, r/min) is a measure of the frequency of rotation, specifically the number of rotations around a fixed axis in one minute. It is used as a measure of rotational speed of a mechanical component."
rub,noun,Bowls
rub,verb,"apply firm pressure to the surface of (something), using a repeated back and forth motion."
rub,verb,(with reference to two things) move or cause to move to and fro against each other with a certain amount of friction.
rub,noun,an act of rubbing.
rub,noun,the central problem or difficulty in a situation.
rubato,noun,"the temporary disregarding of strict tempo to allow an expressive quickening or slackening, usually without altering the overall pace."
rubatos,noun,"the temporary disregarding of strict tempo to allow an expressive quickening or slackening, usually without altering the overall pace."
rubbed,verb,"apply firm pressure to the surface of (something), using a repeated back and forth motion."
rubbed,verb,(with reference to two things) move or cause to move to and fro against each other with a certain amount of friction.
rubber,noun,a tough elastic polymeric substance made from the latex of a tropical plant or synthetically.
rubberize,verb,treat or coat (something) with rubber.
rubberized,verb,treat or coat (something) with rubber.
rubberizes,verb,treat or coat (something) with rubber.
rubberizing,verb,treat or coat (something) with rubber.
rubberneck,verb,turn one's head to stare at something in a foolish manner.
rubbernecking,verb,turn one's head to stare at something in a foolish manner.
rubbernecks,verb,turn one's head to stare at something in a foolish manner.
rubbers,noun,a tough elastic polymeric substance made from the latex of a tropical plant or synthetically.
rubbing,noun,"an impression of a design on brass or stone, made by rubbing on paper laid over it with coloured wax, pencil, chalk, etc."
rubbing,noun,the action of rubbing something.
rubbing,verb,"apply firm pressure to the surface of (something), using a repeated back and forth motion."
rubbing,verb,(with reference to two things) move or cause to move to and fro against each other with a certain amount of friction.
rubbings,noun,the action of rubbing something.
rubbish,noun,waste material; refuse or litter.
rubbish,verb,criticize severely and reject as worthless.
rubbishes,verb,criticize severely and reject as worthless.
rubbishy,adjective,of poor quality and little value.
rubble,noun,"waste or rough fragments of stone, brick, concrete, etc., especially as the debris from the demolition of buildings."
rubbled,noun,"waste or rough fragments of stone, brick, concrete, etc., especially as the debris from the demolition of buildings."
rubbling,,Full Definition of RUBBLE. 1. a : broken fragments (as of rock) resulting from the decay or destruction of a building <fortifications knocked into rubble â C. S. Forester> b : a miscellaneous confused mass or group of usually broken or worthless things. 2.
rubdown,noun,"an act of drying, smoothing down, or cleaning something by rubbing."
rubdowns,noun,"an act of drying, smoothing down, or cleaning something by rubbing."
rube,noun,a country bumpkin.
rubellas,,"Rubella, commonly known as German measles, is a disease caused by the rubella virus. The name ""rubella"" is derived from the Latin, meaning ''little red''. Rubella is also known as German measles because the disease was first described by German physicians in the mid-eighteenth century."
rubes,noun,a country bumpkin.
rubescent,adjective,reddening; blushing.
ruby,noun,a precious stone consisting of corundum in colour varieties varying from deep crimson or purple to pale rose.
rubicund,adjective,(especially of someone's face) having a ruddy complexion.
rubicundity,,Full Definition of RUBICUND. : ruddy. â ruÂ·biÂ·cunÂ·diÂ·ty \ËrÃ¼-bi-ËkÉn-dÉ-tÄ\ noun.
rubidium,noun,"the chemical element of atomic number 37, a rare soft silvery reactive metal of the alkali metal group."
rubier,,Full Definition of RUBY. 1. a : a precious stone that is a red corundum. b : something (as a watch bearing) made of ruby. 2.
rubies,noun,a precious stone consisting of corundum in colour varieties varying from deep crimson or purple to pale rose.
rubiest,,Full Definition of RUBY. 1. a : a precious stone that is a red corundum. b : something (as a watch bearing) made of ruby. 2.
ruble,noun,"the basic monetary unit of Russia and some other former republics of the USSR, equal to 100 kopeks."
rubles,noun,"the basic monetary unit of Russia and some other former republics of the USSR, equal to 100 kopeks."
rubric,noun,a heading on a document.
rubrics,noun,a heading on a document.
rubs,noun,Bowls
rubs,verb,"apply firm pressure to the surface of (something), using a repeated back and forth motion."
rubs,verb,(with reference to two things) move or cause to move to and fro against each other with a certain amount of friction.
rubs,noun,an act of rubbing.
rubs,noun,the central problem or difficulty in a situation.
ruche,noun,a frill or pleat of fabric as decoration on a garment or soft furnishing.
rucked,verb,take part in a ruck.
ruckle,verb & noun,another term for ruck2.
rucksack,noun,"a bag with shoulder straps which allow it to be carried on someone's back, typically made of a strong, waterproof material and widely used by hikers."
rucksacks,noun,"a bag with shoulder straps which allow it to be carried on someone's back, typically made of a strong, waterproof material and widely used by hikers."
ruckus,noun,a row or commotion.
ruckuses,noun,a row or commotion.
ruction,noun,a disturbance or quarrel.
ructions,noun,a disturbance or quarrel.
ructious,,"Ructious is worth 10 points in Scrabble, and 13 points in Words with Friends. There are 8 letters in ructious: C I O R S T U U. Words that start with ructious. Words that contain ructious."
rudder,noun,a flat piece hinged vertically near the stern of a boat or ship for steering.
rudderless,adjective,lacking a rudder.
rudders,noun,a flat piece hinged vertically near the stern of a boat or ship for steering.
ruddy,adjective,(of a person's face) having a healthy red colour.
ruddy,verb,make ruddy in colour.
ruddier,adjective,(of a person's face) having a healthy red colour.
ruddiest,adjective,offensively impolite or bad-mannered.
ruddiest,adjective,referring to a taboo subject such as sex in a way considered embarrassing or offensive.
ruddiest,adjective,having a startling abruptness.
ruddle,noun,another term for reddle.
rude,adjective,offensively impolite or bad-mannered.
rude,adjective,referring to a taboo subject such as sex in a way considered embarrassing or offensive.
rude,adjective,having a startling abruptness.
rudely,,Full Definition of RUDE. 1. a : being in a rough or unfinished state : crude.
rudeness,noun,lack of manners; discourteousness.
ruder,adjective,offensively impolite or bad-mannered.
ruder,adjective,referring to a taboo subject such as sex in a way considered embarrassing or offensive.
ruder,adjective,having a startling abruptness.
rudest,adjective,offensively impolite or bad-mannered.
rudest,adjective,referring to a taboo subject such as sex in a way considered embarrassing or offensive.
rudest,adjective,having a startling abruptness.
rudiment,noun,the first principles of (a subject).
rudimental,adjective,involving or limited to basic principles.
rudimentary,adjective,involving or limited to basic principles.
rudiments,noun,the first principles of (a subject).
rue,verb,bitterly regret (something one has done or allowed to happen) and wish it undone.
rue,noun,repentance; regret.
rued,verb,bitterly regret (something one has done or allowed to happen) and wish it undone.
rueful,adjective,"expressing sorrow or regret, especially in a wry or humorous way."
ruefully,,"causing sorrow or pity; pitiable; deplorable: a rueful plight. feeling, showing, or expressing sorrow or pity; mournful; doleful: the rueful look on her face. Origin of rueful Expand."
ruefulness,,": mournful, regretful rueful disquiet â W. M. Thackeray> â rueÂ·fulÂ·ly \-fÉ-lÄ\ adverb. â rueÂ·fulÂ·ness noun."
ruer,,"Ruer is worth 4 points in Scrabble, and 5 points in Words with Friends. There are 4 letters in ruer: E R R U. Words that start with ruer."
rues,noun,a perennial evergreen shrub with bitter strong-scented lobed leaves which are used in herbal medicine.
rues,verb,bitterly regret (something one has done or allowed to happen) and wish it undone.
rufescent,adjective,tinged with red.
ruff,noun,"a projecting starched frill worn round the neck, characteristic of Elizabethan and Jacobean costume."
ruffed,verb,"(in bridge, whist, and similar card games) play a trump in a trick which was led in a different suit."
ruffes,noun,"a European freshwater fish of the perch family, with a greenish-brown back and yellow sides and underparts."
ruffian,noun,"a violent person, especially one involved in crime."
ruffianly,,"Related: Ruffianly. The Romanic words (e.g. Medieval Latin ruffianus, ProvenÃ§al rufian, Catalan rufia, Spanish rufian) preserve the sense of ""protector or owner of whores."" For sense evolution in English, cf. bully (n.)."
ruffians,noun,"a violent person, especially one involved in crime."
ruffing,verb,"(in bridge, whist, and similar card games) play a trump in a trick which was led in a different suit."
ruffle,verb,"disorder or disarrange (someone's hair), typically by running one's hands through it."
ruffle,verb,ornament with or gather into a frill.
ruffled,verb,"disorder or disarrange (someone's hair), typically by running one's hands through it."
ruffled,verb,ornament with or gather into a frill.
ruffles,verb,"disorder or disarrange (someone's hair), typically by running one's hands through it."
ruffles,verb,ornament with or gather into a frill.
ruffly,,"to destroy the smoothness or evenness of: The wind ruffled the sand. to erect (the feathers), as a bird in anger. to disturb, vex, or irritate: to be ruffled by a perceived slight."
ruffling,verb,"disorder or disarrange (someone's hair), typically by running one's hands through it."
ruffling,verb,ornament with or gather into a frill.
ruffs,noun,"a projecting starched frill worn round the neck, characteristic of Elizabethan and Jacobean costume."
rufous,adjective,reddish brown in colour.
rug,noun,"a floor covering of thick woven material or animal skin, typically not extending over the entire floor."
rugby,noun,"a team game played with an oval ball that may be kicked, carried, and passed from hand to hand. Points are scored by grounding the ball behind the opponents' goal line (thereby scoring a try) or by kicking it between the two posts and over the crossbar of the opponents' goal."
rugbies,,"Full Definition of RUGBY. : a football game in which play is continuous without time-outs or substitutions, interference and forward passing are not permitted, and kicking, dribbling, lateral passing, and tackling are featured."
rugged,adjective,"(of ground or terrain) having a broken, rocky, and uneven surface."
rugged,adjective,"(of clothing, equipment, etc.) strongly made and capable of withstanding rough handling."
ruggedest,,"Dictionary and Thesaurus: Adjective: rugged (ruggeder,ruggedest) rÃº-gid. Sturdy and strong in constitution or construction; enduring. ""with a house full of boys you have to have rugged furniture"" Having long narrow shallow depressions (as grooves or wrinkles) in the surface."
rugger,noun,rugby.
rugs,noun,"a floor covering of thick woven material or animal skin, typically not extending over the entire floor."
ruin,noun,the physical destruction or disintegration of something or the state of disintegrating or being destroyed.
ruin,verb,"reduce (a building or place) to a state of decay, collapse, or disintegration."
ruinated,noun,the action or fact of ruining someone or something or of being ruined.
ruinating,verb,think deeply about something.
ruinating,verb,(of a ruminant) chew the cud.
ruination,noun,the action or fact of ruining someone or something or of being ruined.
ruined,verb,"reduce (a building or place) to a state of decay, collapse, or disintegration."
ruiners,,"Ruiners is worth 7 points in Scrabble, and 9 points in Words with Friends. There are 7 letters in ruiners: E I N R R S U."
ruing,verb,bitterly regret (something one has done or allowed to happen) and wish it undone.
ruining,verb,"reduce (a building or place) to a state of decay, collapse, or disintegration."
ruinous,adjective,in ruins; dilapidated.
ruinous,adjective,disastrous or destructive.
ruinously,,": dilapidated, ruined. : causing or tending to cause ruin. â ruÂ·inÂ·ousÂ·ly adverb. â ruÂ·inÂ·ousÂ·ness noun. See ruinous defined for English-language learners."
ruinousness,,": dilapidated, ruined. : causing or tending to cause ruin. â ruÂ·inÂ·ousÂ·ly adverb. â ruÂ·inÂ·ousÂ·ness noun. See ruinous defined for English-language learners."
ruins,noun,the physical destruction or disintegration of something or the state of disintegrating or being destroyed.
ruins,verb,"reduce (a building or place) to a state of decay, collapse, or disintegration."
rule,noun,a strip of wood or other rigid material used for measuring length or marking straight lines; a ruler.
rule,noun,one of a set of explicit or understood regulations or principles governing conduct or procedure within a particular area of activity.
rule,noun,control of or dominion over an area or people.
rule,noun,the normal or customary state of things.
rule,verb,exercise ultimate power or authority over (an area and its people).
rule,verb,pronounce authoritatively and legally to be the case.
rule,verb,make parallel lines across (paper).
rule,verb,(of a price or a traded commodity with regard to its price) have a specified general level or strength.
ruled,verb,exercise ultimate power or authority over (an area and its people).
ruled,verb,pronounce authoritatively and legally to be the case.
ruled,verb,make parallel lines across (paper).
ruler,noun,"a straight strip or cylinder of plastic, wood, metal, or other rigid material, typically marked at regular intervals and used to draw straight lines or measure distances."
ruler,noun,a person exercising government or dominion.
rulers,noun,a person exercising government or dominion.
rulers,noun,"a straight strip or cylinder of plastic, wood, metal, or other rigid material, typically marked at regular intervals and used to draw straight lines or measure distances."
rulership,,"Definition of RULER for Kids. 1. : a person (as a king or queen) having supreme power over a nation. 2. : a straight strip (as of plastic, wood, or metal) with a smooth edge that is marked off in units and used for measuring or as a guide in drawing straight lines."
rules,noun,a strip of wood or other rigid material used for measuring length or marking straight lines; a ruler.
rules,noun,one of a set of explicit or understood regulations or principles governing conduct or procedure within a particular area of activity.
rules,noun,control of or dominion over an area or people.
rules,noun,the normal or customary state of things.
ruly,adjective,amenable to discipline or control; well behaved.
ruling,noun,"an authoritative decision or pronouncement, especially one made by a judge."
ruling,adjective,currently exercising authority or influence.
ruling,verb,exercise ultimate power or authority over (an area and its people).
ruling,verb,pronounce authoritatively and legally to be the case.
ruling,verb,make parallel lines across (paper).
ruling,verb,(of a price or a traded commodity with regard to its price) have a specified general level or strength.
rulings,noun,"an authoritative decision or pronouncement, especially one made by a judge."
rum,noun,an alcoholic spirit distilled from sugar-cane residues or molasses.
rumanian,adjective,relating to Romania or its people or language.
rumanians,noun,"a native or inhabitant of Romania, or a person of Romanian descent."
rumba,noun,"a rhythmic dance with Spanish and African elements, originating in Cuba."
rumbaed,verb,dance the rumba.
rumbaing,verb,dance the rumba.
rumbas,noun,"a rhythmic dance with Spanish and African elements, originating in Cuba."
rumble,verb,"make a continuous deep, resonant sound."
rumbled,verb,"make a continuous deep, resonant sound."
rumbler,,"n. late 14c., from rumble (v.). Slang noun meaning ""gang fight"" is from 1946. Meaning ""backmost part of a carriage"" is from 1808 (earlier rumbler, 1801), probably from the effect of sitting over the wheels; hence rumble seat (1828). Slang definitions & phrases for rumble Expand."
rumbles,verb,"make a continuous deep, resonant sound."
rumbly,,Full Definition of RUMBLE. 1. a : a low heavy continuous reverberating often muffled sound (as of thunder) b : low frequency noise in phonographic playback caused by the transmission of mechanical vibrations by the turntable to the pickup. 2.
rumbling,noun,"a continuous deep, resonant sound."
rumblingly,noun,"a continuous deep, resonant sound."
rumblings,noun,"a continuous deep, resonant sound."
rumbustious,adjective,boisterous or unruly.
ruminant,noun,"an even-toed ungulate mammal that chews the cud regurgitated from its rumen. The ruminants comprise the cattle, sheep, antelopes, deer, giraffes, and their relatives."
ruminants,noun,"an even-toed ungulate mammal that chews the cud regurgitated from its rumen. The ruminants comprise the cattle, sheep, antelopes, deer, giraffes, and their relatives."
ruminate,verb,think deeply about something.
ruminate,verb,(of a ruminant) chew the cud.
ruminated,verb,think deeply about something.
ruminated,verb,(of a ruminant) chew the cud.
ruminates,verb,think deeply about something.
ruminates,verb,(of a ruminant) chew the cud.
ruminating,verb,think deeply about something.
ruminating,verb,(of a ruminant) chew the cud.
ruminatingly,verb,think deeply about something.
ruminatingly,verb,(of a ruminant) chew the cud.
rumination,,"Rumination is the compulsively focused attention on the symptoms of one's distress, and on its possible causes and consequences, as opposed to its solutions."
ruminations,,"Use the noun rumination when there's thoughtful consideration going on. If your grandfather answers every question by saying, ""Hmm. Let me think about that,"" he is a fan of rumination. It comes from the verb ruminate, which means ""to think deeply,"" but also means ""to chew the cud."""
